participant_id,gender,age,race_ethnicity,education_level,poverty_income_ratio,interview_sample_weight,exam_sample_weight,strata,psu,interview_sample_weight_missing,pir_category
130879,Female,30,Mexican American,High school/GED,1.75,56173.323909,68891.625682,180.0,2.0,False,Mid
130880,Male,67,Non-Hispanic White,Some college/AA degree,3.82,48392.984245,56919.762293,180.0,2.0,False,High
130881,Female,46,Non-Hispanic White,College graduate or above,5.0,62362.895905,73609.108468,178.0,2.0,False,Very High
130882,Male,60,Other Hispanic,Some college/AA degree,3.69,20312.914664,23162.489069,174.0,1.0,False,High
130883,Female,40,Mexican American,9-11th grade,2.5,58272.864346,92274.230087,184.0,1.0,False,High
130884,Female,64,Non-Hispanic White,College graduate or above,5.0,33430.155622,37121.52646,180.0,2.0,False,Very High
130890,Male,28,Non-Hispanic White,High school/GED,2.15,53717.483037,90440.79787,185.0,2.0,False,High
130892,Female,70,Non-Hispanic White,College graduate or above,4.69,30277.263429,34702.532325,178.0,2.0,False,High
130893,Female,46,Non-Hispanic White,Some college/AA degree,1.16,44746.386139,64422.923986,178.0,2.0,False,Mid
130895,Female,34,Non-Hispanic White,High school/GED,1.12,63244.453261,82393.292294,181.0,2.0,False,Mid
130897,Male,29,Mexican American,High school/GED,1.74,40595.889983,77622.508346,175.0,1.0,False,Mid
130899,Female,51,Non-Hispanic White,College graduate or above,5.0,38081.895418,62131.218799,179.0,1.0,False,Very High
130900,Female,49,Other/Multi-Racial,College graduate or above,4.68,15143.208106,25163.573935,175.0,2.0,False,High
130901,Female,79,Non-Hispanic White,<9th grade,1.64,32721.177613,34994.342612,178.0,2.0,False,Mid
130904,Male,28,Non-Hispanic White,College graduate or above,5.0,88427.889763,113892.655127,176.0,2.0,False,Very High
130908,Male,57,Non-Hispanic White,Some college/AA degree,2.21,21247.279763,25147.678976,176.0,2.0,False,High
130910,Male,32,Other/Multi-Racial,Some college/AA degree,0.72,31724.132619,33991.177104,179.0,2.0,False,Low
130911,Female,67,Non-Hispanic White,College graduate or above,2.81,18174.684924,16311.631059,179.0,1.0,False,High
130912,Female,43,Non-Hispanic Black,High school/GED,0.55,11012.453204,17488.959314,183.0,2.0,False,Low
130913,Male,37,Non-Hispanic White,College graduate or above,5.0,28190.772735,30596.854529,179.0,1.0,False,Very High
130914,Female,40,Other Hispanic,High school/GED,0.04,15239.340904,17222.089844,183.0,1.0,False,Low
130915,Male,31,Non-Hispanic White,College graduate or above,5.0,28654.195242,35276.227349,175.0,1.0,False,Very High
130918,Male,44,Non-Hispanic Asian,College graduate or above,5.0,33373.286295,39879.284601,174.0,2.0,False,Very High
130920,Female,52,Non-Hispanic White,High school/GED,2.19,49484.589065,64193.699388,184.0,1.0,False,High
130921,Male,37,Other/Multi-Racial,Some college/AA degree,0.41,20767.157702,24725.574911,173.0,1.0,False,Low
130922,Female,44,Non-Hispanic White,College graduate or above,5.0,31258.258028,35178.442501,177.0,1.0,False,Very High
130923,Female,77,Non-Hispanic White,Some college/AA degree,2.92,13776.074663,16715.354601,180.0,1.0,False,High
130924,Female,41,Non-Hispanic White,College graduate or above,3.06,32597.460416,43505.737211,187.0,2.0,False,High
130926,Female,66,Non-Hispanic Asian,College graduate or above,5.0,21037.54144,25801.663538,175.0,2.0,False,Very High
130930,Male,62,Other/Multi-Racial,Some college/AA degree,1.48,19550.209152,27185.462133,180.0,2.0,False,Mid
130931,Male,61,Mexican American,Some college/AA degree,2.07,16843.635396,17244.326734,185.0,1.0,False,High
130932,Male,49,Non-Hispanic Black,Some college/AA degree,0.27,40349.9568,46195.604807,187.0,1.0,False,Low
130933,Male,23,Non-Hispanic White,9-11th grade,0.58,32785.981177,59491.852034,185.0,1.0,False,Low
130934,Male,37,Non-Hispanic Asian,Some college/AA degree,2.17,61284.837233,84671.688648,175.0,2.0,False,High
130935,Male,32,Non-Hispanic White,High school/GED,2.21,57101.75666,61276.480212,178.0,1.0,False,High
130936,Female,63,Non-Hispanic White,Some college/AA degree,4.05,33118.953653,41004.316682,183.0,1.0,False,High
130938,Male,80,Non-Hispanic White,9-11th grade,0.96,8675.084665,13873.547811,177.0,1.0,False,Low
130939,Female,33,Non-Hispanic Black,Some college/AA degree,1.85,37070.935224,54766.302376,186.0,1.0,False,Mid
130941,Female,45,Non-Hispanic White,College graduate or above,2.34,52687.159194,60116.595558,178.0,1.0,False,High
130942,Male,65,Non-Hispanic Black,High school/GED,1.26,8894.167921,7708.173558,184.0,2.0,False,Mid
130943,Female,70,Non-Hispanic White,Some college/AA degree,1.69,25756.989424,28537.139836,178.0,1.0,False,Mid
130944,Female,30,Non-Hispanic Black,Some college/AA degree,1.09,15070.014104,24487.140255,184.0,2.0,False,Mid
130945,Female,80,Mexican American,<9th grade,1.19,16573.05013,22003.081487,182.0,1.0,False,Mid
130947,Female,66,Non-Hispanic White,<9th grade,3.23,24623.735293,31958.93673,178.0,2.0,False,High
130948,Female,80,Other Hispanic,<9th grade,0.43,10716.916452,14987.275756,176.0,1.0,False,Low
130950,Female,60,Other/Multi-Racial,High school/GED,0.13,18334.397661,25964.137157,181.0,1.0,False,Low
130951,Female,27,Non-Hispanic White,College graduate or above,5.0,35536.010486,40640.049031,175.0,1.0,False,Very High
130952,Male,32,Non-Hispanic White,Some college/AA degree,5.0,47220.893542,56773.464015,184.0,2.0,False,Very High
130956,Male,43,Non-Hispanic White,Some college/AA degree,2.16,50599.660845,54726.179125,182.0,2.0,False,High
130960,Female,69,Non-Hispanic White,College graduate or above,3.3,10094.335488,10132.616652,185.0,2.0,False,High
130961,Male,29,Non-Hispanic White,College graduate or above,5.0,51855.326633,78681.299647,173.0,2.0,False,Very High
130964,Female,58,Non-Hispanic White,College graduate or above,5.0,18001.775186,18577.705767,173.0,2.0,False,Very High
130966,Female,51,Non-Hispanic White,College graduate or above,5.0,10089.061707,11511.917291,181.0,2.0,False,Very High
130968,Female,35,Other Hispanic,College graduate or above,2.38,37385.702515,46038.376367,185.0,1.0,False,High
130970,Male,76,Non-Hispanic Black,Some college/AA degree,3.28,26987.330832,33057.823802,181.0,1.0,False,High
130972,Female,37,Non-Hispanic Black,Some college/AA degree,1.39,19711.185674,20768.740307,181.0,1.0,False,Mid
130974,Male,43,Mexican American,<9th grade,1.19,15246.402128,27920.28482,173.0,2.0,False,Mid
130975,Male,34,Non-Hispanic Asian,College graduate or above,5.0,13771.97086,18457.483327,174.0,2.0,False,Very High
130977,Male,59,Non-Hispanic White,High school/GED,0.03,24909.818838,29078.217016,177.0,1.0,False,Low
130978,Male,75,Other/Multi-Racial,High school/GED,2.75,45713.202359,63314.661293,186.0,2.0,False,High
130980,Male,71,Non-Hispanic Black,9-11th grade,0.37,14519.685045,23476.359424,181.0,1.0,False,Low
130981,Female,51,Mexican American,Some college/AA degree,0.96,21862.367011,24582.979233,173.0,1.0,False,Low
130982,Female,71,Non-Hispanic White,High school/GED,2.28,21827.019547,25608.764539,185.0,1.0,False,High
130983,Female,50,Other/Multi-Racial,College graduate or above,5.0,46875.122869,80842.768679,176.0,2.0,False,Very High
130985,Male,23,Non-Hispanic Asian,College graduate or above,2.74,27961.849944,36338.002116,174.0,2.0,False,High
130986,Male,62,Non-Hispanic Black,High school/GED,5.0,22852.915103,26802.993508,181.0,2.0,False,Very High
130992,Male,28,Non-Hispanic White,Some college/AA degree,2.47,26528.708502,32921.842993,180.0,1.0,False,High
130995,Female,33,Other Hispanic,High school/GED,2.43,41684.798942,49215.636111,177.0,1.0,False,High
131000,Female,52,Mexican American,Some college/AA degree,2.28,37153.630461,45110.021394,175.0,1.0,False,High
131001,Female,23,Non-Hispanic White,Some college/AA degree,1.53,40911.099517,46771.894549,181.0,1.0,False,Mid
131002,Female,63,Non-Hispanic Black,College graduate or above,5.0,21611.328052,30220.500291,176.0,1.0,False,Very High
131005,Male,64,Other/Multi-Racial,9-11th grade,1.94,36471.859517,41880.350117,186.0,1.0,False,Mid
131006,Female,34,Non-Hispanic Black,College graduate or above,4.42,14019.169711,17049.134688,187.0,2.0,False,High
131007,Female,67,Other Hispanic,Some college/AA degree,4.55,13190.123683,18464.944863,176.0,1.0,False,High
131010,Female,73,Non-Hispanic White,High school/GED,2.32,26372.744685,37681.491957,187.0,2.0,False,High
131012,Male,58,Non-Hispanic White,College graduate or above,5.0,85301.770556,116541.232744,187.0,1.0,False,Very High
131013,Male,64,Non-Hispanic White,Some college/AA degree,1.58,40039.985149,43196.268367,184.0,1.0,False,Mid
131014,Male,73,Non-Hispanic White,Some college/AA degree,3.29,29414.21821,31753.26827,184.0,1.0,False,High
131016,Male,37,Non-Hispanic White,9-11th grade,0.96,14453.449707,20311.067608,177.0,1.0,False,Low
131017,Female,36,Non-Hispanic White,College graduate or above,5.0,47971.585972,71276.365459,174.0,2.0,False,Very High
131019,Female,46,Non-Hispanic Black,9-11th grade,0.85,36488.642902,60424.783254,181.0,2.0,False,Low
131023,Female,66,Non-Hispanic Asian,College graduate or above,2.59,14032.966705,14223.193003,175.0,2.0,False,High
131024,Male,63,Non-Hispanic White,High school/GED,3.82,37980.597569,49109.992377,181.0,1.0,False,High
131025,Female,29,Non-Hispanic White,High school/GED,1.07,38760.621552,39483.826652,184.0,2.0,False,Mid
131031,Female,25,Non-Hispanic White,College graduate or above,5.0,79083.301218,77700.553039,178.0,1.0,False,Very High
131033,Female,63,Non-Hispanic White,High school/GED,3.3,18285.154401,24414.328134,177.0,1.0,False,High
131034,Female,31,Non-Hispanic Black,High school/GED,1.26,18499.192345,25479.744309,187.0,2.0,False,Mid
131038,Female,40,Mexican American,Some college/AA degree,1.05,14111.254111,15794.795837,187.0,2.0,False,Mid
131041,Male,80,Non-Hispanic White,College graduate or above,2.62,23154.719844,40201.565089,181.0,2.0,False,High
131042,Female,60,Non-Hispanic Black,High school/GED,1.25,39886.636552,60593.577581,180.0,2.0,False,Mid
131044,Female,64,Non-Hispanic White,College graduate or above,5.0,33395.375798,33222.21861,184.0,1.0,False,Very High
131046,Male,43,Non-Hispanic White,High school/GED,4.05,114909.1124,125682.270497,173.0,1.0,False,High
131050,Male,75,Non-Hispanic White,College graduate or above,1.86,9534.658122,9118.195849,176.0,1.0,False,Mid
131051,Male,62,Non-Hispanic Black,9-11th grade,0.81,6390.176341,7905.380047,184.0,2.0,False,Low
131052,Female,80,Non-Hispanic Black,<9th grade,0.895,17819.302758,33983.358583,173.0,2.0,False,Low
131053,Female,58,Non-Hispanic White,Some college/AA degree,1.57,18464.821235,22052.434137,180.0,1.0,False,Mid
131054,Male,56,Non-Hispanic Black,9-11th grade,0.75,7875.902086,11821.199173,176.0,1.0,False,Low
131056,Female,35,Non-Hispanic White,Some college/AA degree,2.4,44288.528421,58468.483314,178.0,2.0,False,High
131057,Male,80,Non-Hispanic White,College graduate or above,2.18,20235.99554,25358.88113,186.0,2.0,False,High
131058,Male,55,Non-Hispanic Black,College graduate or above,0.61,37130.200201,42056.066526,179.0,1.0,False,Low
131059,Male,70,Non-Hispanic Asian,College graduate or above,5.0,25829.692484,28651.32325,175.0,1.0,False,Very High
131060,Female,36,Non-Hispanic White,College graduate or above,4.49,16000.891928,19437.544614,181.0,1.0,False,High
131061,Male,72,Non-Hispanic White,9-11th grade,3.34,17417.531289,18950.82587,177.0,2.0,False,High
131063,Female,37,Mexican American,College graduate or above,5.0,21563.216138,21451.025993,173.0,1.0,False,Very High
131065,Male,65,Non-Hispanic White,High school/GED,1.37,22128.649145,41642.004473,173.0,1.0,False,Mid
131066,Male,60,Non-Hispanic Black,College graduate or above,3.6,15134.385852,13865.279991,183.0,2.0,False,High
131070,Male,39,Other Hispanic,College graduate or above,3.43,98087.075299,110152.1592,182.0,1.0,False,High
131073,Male,63,Non-Hispanic White,Some college/AA degree,5.0,14657.304595,16155.413034,177.0,1.0,False,Very High
131075,Male,61,Non-Hispanic White,High school/GED,2.28,24440.26956,45781.897163,186.0,2.0,False,High
131076,Male,75,Mexican American,High school/GED,3.47,22643.136209,28927.407641,183.0,1.0,False,High
131077,Male,47,Non-Hispanic Black,Some college/AA degree,3.22,21228.479544,30745.803034,185.0,1.0,False,High
131079,Male,38,Non-Hispanic White,College graduate or above,3.77,26079.246458,39207.01415,179.0,1.0,False,High
131082,Female,31,Non-Hispanic Black,Some college/AA degree,2.05,23295.796406,35119.856561,181.0,1.0,False,High
131083,Female,52,Other Hispanic,9-11th grade,1.18,26691.383162,26402.538857,176.0,1.0,False,Mid
131084,Female,36,Non-Hispanic White,College graduate or above,5.0,43827.830581,62309.085613,181.0,1.0,False,Very High
131085,Male,80,Non-Hispanic White,College graduate or above,2.32,14125.001901,19821.928547,187.0,2.0,False,High
131093,Male,36,Mexican American,College graduate or above,3.4,28156.620413,28887.043271,179.0,1.0,False,High
131094,Female,26,Non-Hispanic White,College graduate or above,5.0,23912.994058,31606.974488,182.0,1.0,False,Very High
131095,Female,50,Non-Hispanic White,9-11th grade,4.1,23271.77116,35066.810604,184.0,2.0,False,High
131097,Female,75,Non-Hispanic White,College graduate or above,1.51,21890.832262,26786.149175,177.0,2.0,False,Mid
131098,Female,65,Other Hispanic,College graduate or above,4.15,8693.992811,8825.872701,176.0,1.0,False,High
131099,Female,62,Non-Hispanic White,High school/GED,5.0,27865.540906,28964.788077,178.0,1.0,False,Very High
131100,Female,70,Other Hispanic,High school/GED,1.3,35320.278174,50177.051236,181.0,2.0,False,Mid
131102,Female,32,Non-Hispanic Black,High school/GED,1.26,25992.869464,34345.561312,179.0,1.0,False,Mid
131106,Female,57,Other/Multi-Racial,College graduate or above,5.0,46990.113772,76665.118901,174.0,2.0,False,Very High
131108,Female,68,Non-Hispanic White,Some college/AA degree,3.39,12497.464051,12974.175394,179.0,2.0,False,High
131109,Male,67,Non-Hispanic White,<9th grade,0.96,19384.275301,22281.044771,185.0,1.0,False,Low
131112,Male,42,Other/Multi-Racial,Some college/AA degree,4.6,55412.171151,68169.08805,173.0,1.0,False,High
131117,Male,61,Non-Hispanic White,College graduate or above,4.67,61396.421718,67761.849518,186.0,1.0,False,High
131118,Male,73,Non-Hispanic White,Some college/AA degree,2.92,25704.398413,26236.063105,186.0,2.0,False,High
131120,Female,62,Other Hispanic,College graduate or above,2.73,15486.028422,17705.26327,183.0,2.0,False,High
131121,Female,80,Non-Hispanic White,College graduate or above,1.65,16575.182148,32190.378648,181.0,2.0,False,Mid
131122,Female,51,Non-Hispanic Asian,College graduate or above,5.0,41364.974053,52739.390025,180.0,2.0,False,Very High
131124,Male,80,Non-Hispanic White,High school/GED,1.64,50697.229337,86701.803908,176.0,2.0,False,Mid
131126,Male,76,Non-Hispanic White,College graduate or above,5.0,19512.384321,23799.970955,184.0,1.0,False,Very High
131127,Male,54,Non-Hispanic White,College graduate or above,2.21,17851.630294,24310.249187,174.0,1.0,False,High
131129,Female,69,Non-Hispanic White,Some college/AA degree,2.18,20661.754548,24421.256193,178.0,1.0,False,High
131130,Female,75,Non-Hispanic White,Some college/AA degree,2.92,20322.596043,25603.010073,182.0,2.0,False,High
131131,Male,55,Non-Hispanic White,High school/GED,2.28,11004.496272,11349.79339,183.0,2.0,False,High
131132,Male,80,Non-Hispanic White,Some college/AA degree,1.91,20902.841723,30841.605731,181.0,1.0,False,Mid
131135,Female,64,Non-Hispanic White,Some college/AA degree,2.71,14445.176055,18555.968268,183.0,1.0,False,High
131137,Female,67,Other Hispanic,High school/GED,4.05,25437.371137,35321.17916,182.0,2.0,False,High
131139,Female,40,Non-Hispanic White,College graduate or above,5.0,33415.46706,33772.423081,184.0,1.0,False,Very High
131144,Female,43,Non-Hispanic Black,High school/GED,3.28,30805.792872,55152.843694,182.0,2.0,False,High
131147,Female,25,Non-Hispanic Asian,College graduate or above,3.62,71904.255704,95835.021032,173.0,2.0,False,High
131148,Male,66,Other/Multi-Racial,Some college/AA degree,3.7,16817.353232,17918.675751,185.0,1.0,False,High
131153,Female,51,Non-Hispanic Black,Some college/AA degree,1.85,21575.815946,20815.899416,187.0,2.0,False,Mid
131155,Male,59,Non-Hispanic White,College graduate or above,5.0,140523.020949,170886.693786,180.0,2.0,False,Very High
131156,Female,33,Other Hispanic,Some college/AA degree,5.0,25889.838904,30786.888113,187.0,2.0,False,Very High
131157,Female,80,Non-Hispanic White,High school/GED,1.65,14509.195826,26516.806204,177.0,1.0,False,Mid
131159,Male,56,Other Hispanic,<9th grade,1.07,9369.713239,11215.306227,176.0,1.0,False,Mid
131160,Male,43,Non-Hispanic White,College graduate or above,5.0,44288.128547,55791.244692,177.0,2.0,False,Very High
131163,Male,34,Non-Hispanic White,College graduate or above,2.85,43830.573336,48881.799372,180.0,1.0,False,High
131164,Male,27,Mexican American,9-11th grade,1.4,49726.547587,62343.655819,179.0,2.0,False,Mid
131169,Female,78,Non-Hispanic White,Some college/AA degree,5.0,27328.01345,34443.100298,177.0,2.0,False,Very High
131172,Male,74,Non-Hispanic White,College graduate or above,3.55,27755.567701,37751.508822,180.0,2.0,False,High
131177,Female,79,Non-Hispanic White,9-11th grade,1.75,15670.586784,17865.512612,181.0,1.0,False,Mid
131178,Female,65,Non-Hispanic White,High school/GED,0.79,16042.029111,17682.599057,177.0,1.0,False,Low
131180,Female,73,Other Hispanic,9-11th grade,4.62,20317.568633,21510.652083,176.0,1.0,False,High
131181,Female,32,Non-Hispanic White,College graduate or above,4.86,71430.744087,104560.613905,180.0,2.0,False,High
131183,Female,75,Non-Hispanic White,College graduate or above,3.57,12850.582428,14043.453211,177.0,1.0,False,High
